Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Idempotency: Visual Knowledge Card,https://veda.ng/images/glossary/idempotency.svg,Tech Concepts Explained,,"Idempotency explained clearly. Idempotency is the property where performing an operation multiple times produces the same result as performing it once, making the operation safe to retry without causing unintended side effects. HTTP GET requests are inherently idempotent: fetching data doesn't modify it, so fetching repeatedly returns the same state. DELETE with a specific resource ID is idempotent: whether you delete once or ten times, the resource ends up deleted. PUT repla... Read more on the glossary.",https://veda.ng/glossary/idempotency,,"idempotency, tech, tech, software, glossary, definition, idempotency"
Circuit Breaker: Visual Knowledge Card,https://veda.ng/images/glossary/circuit-breaker.svg,Tech Concepts Explained,,"Circuit Breaker explained clearly. A circuit breaker is a software design pattern that prevents cascading failures in distributed systems by detecting when a service is failing and temporarily stopping requests to it, allowing time for recovery. The pattern is named after electrical circuit breakers that trip to prevent damage from power surges. Without circuit breakers, when Service B starts failing, Service A continues sending requests, tying up resources waiting for timeou... Read more on the glossary.",https://veda.ng/glossary/circuit-breaker,,"circuit breaker, tech, tech, software, glossary, definition, circuit, breaker"
Database Index: Visual Knowledge Card,https://veda.ng/images/glossary/database-index.svg,Tech Concepts Explained,,"Database Index explained clearly. A database index is a data structure that accelerates query performance by maintaining sorted pointers to table rows, enabling the database to locate data without scanning every row. Without an index on a column, finding all users named 'Alice' requires examining every row in the table (a full table scan). With a B-tree index on the name column, the database traverses a balanced tree structure directly to 'Alice' entries, typically examining... Read more on the glossary.",https://veda.ng/glossary/database-index,,"database index, tech, tech, software, glossary, definition, database, index"
ACID Properties: Visual Knowledge Card,https://veda.ng/images/glossary/acid-properties.svg,Tech Concepts Explained,,"ACID Properties explained clearly. ACID properties are the four guarantees that define reliable database transactions: Atomicity, Consistency, Isolation, and Durability. Together, they ensure data integrity even when systems fail or multiple operations happen concurrently. Atomicity guarantees that a transaction either completes entirely or has no effect at all, transferring money from account A to B either decrements A AND increments B, or neither happens. Partial completion... Read more on the glossary.",https://veda.ng/glossary/acid-properties,,"acid properties, tech, tech, software, glossary, definition, acid, properties"
Consistency Hashing: Visual Knowledge Card,https://veda.ng/images/glossary/consistency-hashing.svg,Tech Concepts Explained,,"Consistency Hashing explained clearly. Consistency hashing is a technique for distributing keys across a dynamic set of servers, like in caching systems and distributed databases. Standard hashing modulo N assigns key K to server K mod N. When servers are added or removed, most keys are reassigned, causing cache misses and data movement. Consistency hashing solves this. Servers and keys are hashed to a ring. Each key is assigned to the next server clockwise on the ring. When... Read more on the glossary.",https://veda.ng/glossary/consistency-hashing,,"consistency hashing, tech, tech, software, glossary, definition, consistency, hashing"
CORS: Visual Knowledge Card,https://veda.ng/images/glossary/cors.svg,Tech Concepts Explained,,"CORS explained clearly. Cross-Origin Resource Sharing (CORS) is a browser security mechanism that controls which web pages can make requests to different domains, selectively relaxing the Same-Origin Policy that otherwise blocks cross-domain API calls. The Same-Origin Policy is a critical security feature: without it, malicious websites could make authenticated requests to your bank's API using your logged-in session cookies. But legitimate use cases require cross-origin requ... Read more on the glossary.",https://veda.ng/glossary/cors,,"cors, tech, tech, software, glossary, definition, cors"
Database Sharding: Visual Knowledge Card,https://veda.ng/images/glossary/database-sharding.svg,Tech Concepts Explained,,"Database Sharding explained clearly. Database sharding horizontally partitions data across multiple database instances based on a shard key, enabling systems to scale beyond single-machine capacity by distributing load across independent servers. Each shard contains a subset of the total data: users with IDs 0-999,999 on shard 1, 1,000,000-1,999,999 on shard 2. Queries targeting a single user route to one shard; queries spanning all users must hit every shard and aggregate re... Read more on the glossary.",https://veda.ng/glossary/database-sharding,,"database sharding, tech, tech, software, glossary, definition, database, sharding"
Caching Strategy: Visual Knowledge Card,https://veda.ng/images/glossary/caching-strategy.svg,Tech Concepts Explained,,"Caching Strategy explained clearly. Caching strategies determine how data flows between cache and underlying storage, optimizing for different tradeoffs between consistency, performance, and complexity. Cache-aside (lazy loading) requires application code to manage the cache explicitly: check cache first, on miss fetch from database, then populate cache. Simple but error-prone, developers must remember to invalidate cached data when the source changes. Read-through cache hand... Read more on the glossary.",https://veda.ng/glossary/caching-strategy,,"caching strategy, tech, tech, software, glossary, definition, caching, strategy"
Web2: Visual Knowledge Card,https://veda.ng/images/glossary/web2.svg,Tech Concepts Explained,,"Web2 explained clearly. Web2 describes the second generation of the World Wide Web that emerged in the early 2000s. Unlike the static, read-only pages of Web1, Web2 is built around interactive, user-generated content, social networking, and cloud services. Websites became platforms where users create, share, and remix content in real time. The shift from read-only to read-write is what defines Web2. Facebook, YouTube, Twitter, Wikipedia, and Instagram are canonical Web2 produ... Read more on the glossary.",https://veda.ng/glossary/web2,,"web2, tech, tech, software, glossary, definition, web2"
Internet of Things (IoT): Visual Knowledge Card,https://veda.ng/images/glossary/internet-of-things-iot.svg,Tech Concepts Explained,,"Internet of Things (IoT) explained clearly. The Internet of Things (IoT) refers to a network of physical objects, sensors, appliances, vehicles, wearables, industrial machines, equipped with embedded computing and communication capabilities. These devices collect data, process it locally or in the cloud, and exchange information with other devices or central services. Unlike traditional computers, each IoT node handles a specific task, runs on limited power, and may be deploy... Read more on the glossary.",https://veda.ng/glossary/internet-of-things-iot,,"internet of things (iot), tech, tech, software, glossary, definition, internet, things"
